"Canada",0,12,100,M,26578125,26578125,26578125,0,100,100,100,0,15517288,15411804,15622773,0.3,58.4,58,58.8,0.3,5934285,5838374,6030197,0.8,22.3,22,22.7,0.8,9583003,9476576,9689431,0.6,36.1,35.7,36.5,0.6,8029557,7920860,8138254,0.7,30.2,29.8,30.6,0.7,3012984,2942048,3083920,1.2,11.3,11.1,11.6,1.2,18296,13618,22974,13,0.1,0.1,0.1,13
"Zone 2, Nova Scotia",1202-C,12,14,B,4565,4565,0,100,100,100,0,3051,2199,3904,14.3,66.8,48.2,85.5,14.3,-1,-1,-1,-1,-1,-1,-1,-1,2548,1640,3455,18.2,55.8,35.9,75.7,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,12,14,M,2126,4536,18.5,100,100,100,0,1945,1018,2871,24.3,58.4,38.3,78.4,17.5,-1,-1,-1,-1,-1,-1,-1,-1,1817,906,2729,25.6,54.6,34.4,74.7,18.9,1340,484,2196,32.6,40.2,20.2,60.3,25.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,12,14,F,836,2636,26.4,100,100,100,0,-1,-1,-1,-1,57,29.9,84.1,24.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,29.9,84.1,24.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,15,19,B,805,2386,25.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,15,19,M,4769,7179,10.3,100,100,100,0,3996,2789,5204,15.4,66.9,51.5,82.3,11.7,-1,-1,-1,-1,-1,-1,-1,-1,3223,2038,4408,18.8,53.9,37.1,70.8,16,1810,827,2793,27.7,30.3,15.4,45.2,25.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,15,19,F,2105,3905,15.3,100,100,100,0,1901,992,2809,24.4,63.3,40.9,85.6,18,-1,-1,-1,-1,-1,-1,-1,-1,1504,598,2409,30.7,50,25.2,74.9,25.3,1104,395,1813,32.8,36.7,14.4,59.1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,34,B,2179,3760,13.6,100,100,100,0,2096,1222,2970,21.3,70.6,48.3,92.9,16.1,-1,-1,-1,-1,-1,-1,-1,-1,1719,830,2609,26.4,57.9,33.5,82.3,21.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,34,M,11878,14998,5.9,100,100,100,0,9272,7355,11190,10.6,69,57.3,80.7,8.6,3005,1803,4208,20.4,22.4,13.9,30.8,19.3,6267,4419,8115,15,46.6,33.9,59.4,14,3133,1752,4515,22.5,23.3,13.4,33.2,21.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,34,F,5343,7375,8.2,100,100,100,0,4325,2983,5668,15.8,68,51.4,84.7,12.5,1663,654,2671,30.9,26.1,11.5,40.8,28.6,2663,1355,3971,25.1,41.9,22.4,61.4,23.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,24,B,5895,8263,8.5,100,100,100,0,4947,3626,6268,13.6,69.9,53.5,86.2,11.9,1343,613,2072,27.7,19,8.8,29.1,27.3,3604,2301,4908,18.5,50.9,33.8,68,17.2,1537,601,2474,31.1,21.7,9.7,33.7,28.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,24,M,3003,5570,15.3,100,100,100,0,3098,1670,4527,23.5,72.3,49.5,95.1,16.1,-1,-1,-1,-1,-1,-1,-1,-1,2371,1029,3714,28.9,55.3,29.8,80.8,23.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,20,24,F,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,25,34,B,2142,3667,13.4,100,100,100,0,1908,832,2984,28.8,65.7,33.9,97.5,24.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,25,34,M,7215,11089,10.8,100,100,100,0,6174,4292,8056,15.6,67.5,54,81,10.2,2279,1300,3257,21.9,24.9,14.7,35,20.8,3896,2145,5646,22.9,42.6,27,58.1,18.6,2418,1113,3723,27.5,26.4,13,39.8,25.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,25,34,F,3549,6404,14.6,100,100,100,0,3135,1634,4637,24.4,63,42.2,83.8,16.9,-1,-1,-1,-1,24.3,8.5,40.1,33.1,-1,-1,-1,-1,38.7,14.7,62.6,31.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,35,44,B,2839,5511,16.3,100,100,100,0,3039,1916,4161,18.8,72.8,55.1,90.5,12.4,1068,456,1680,29.2,25.6,11.7,39.5,27.8,1971,991,2950,25.4,47.2,29.1,65.3,19.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,35,44,M,11408,14528,6.1,100,100,100,0,9184,7409,10959,9.9,70.8,59.8,81.8,7.9,1822,843,2802,27.4,14.1,6.2,21.9,28.4,7362,5468,9256,13.1,56.8,44.5,69,11,2921,1536,4307,24.2,22.5,12.2,32.8,23.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,35,44,F,5222,7254,8.3,100,100,100,0,4731,3414,6049,14.2,75.8,59.6,92.1,11,-1,-1,-1,-1,-1,-1,-1,-1,4114,2710,5518,17.4,65.9,47.9,84,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,64,B,5546,7914,9,100,100,100,0,4453,3141,5764,15,66.2,50,82.4,12.5,1205,423,1987,33.1,-1,-1,-1,-1,3248,1946,4550,20.5,48.3,31.2,65.4,18.1,1738,633,2843,32.4,25.8,10.1,41.5,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,64,M,21861,21861,0,100,100,100,0,11816,9938,13694,8.1,54.1,45.5,62.6,8.1,3585,2289,4880,18.4,16.4,10.5,22.3,18.4,8232,6412,10051,11.3,37.7,29.3,46,11.3,5992,4166,7817,15.5,27.4,19.1,35.8,15.5,4053,2514,5592,19.4,18.5,11.5,25.6,19.4,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,64,F,10645,10645,0,100,100,100,0,4559,3069,6050,16.7,42.8,28.8,56.8,16.7,1341,585,2097,28.8,12.6,5.5,19.7,28.8,3218,1822,4615,22.1,30.2,17.1,43.4,22.1,3256,1741,4771,23.7,30.6,16.4,44.8,23.7,2829,1602,4056,22.1,26.6,15,38.1,22.1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,54,B,11216,11216,0,100,100,100,0,7257,5960,8554,9.1,64.7,53.1,76.3,9.1,2243,1163,3324,24.6,20,10.4,29.6,24.6,5013,3634,6393,14,44.7,32.4,57,14,2736,1649,3822,20.3,24.4,14.7,34.1,20.3,1224,428,2020,33.2,10.9,3.8,18,33.2,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,54,M,11142,14385,6.5,100,100,100,0,6522,4682,8363,14.4,51.1,37.5,64.7,13.5,1995,880,3110,28.5,15.6,6.9,24.4,28.6,4527,2851,6203,18.9,35.5,22.6,48.3,18.5,4128,2590,5666,19,32.3,21,43.6,17.8,2114,1052,3176,25.6,16.6,8.3,24.9,25.6,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,45,54,F,5476,7655,8.5,100,100,100,0,2285,969,3600,29.4,34.8,13.2,56.4,31.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2604,1257,3951,26.4,39.7,21,58.3,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,55,64,B,4929,7468,10.4,100,100,100,0,4238,2825,5650,17,68.4,51,85.8,13,-1,-1,-1,-1,-1,-1,-1,-1,2800,1526,4074,23.2,45.2,26.2,64.1,21.4,1524,528,2520,33.3,24.6,9,40.1,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,55,64,M,7475,10718,9.1,100,100,100,0,5294,3958,6630,12.9,58.2,48,68.4,8.9,1589,761,2418,26.6,17.5,9.2,25.7,24.1,3704,2525,4884,16.2,40.7,30.2,51.3,13.2,1864,1059,2668,22,20.5,12.1,28.9,21,1939,858,3020,28.4,21.3,10.6,32,25.6,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,55,64,F,2990,5169,13.6,100,100,100,0,2275,1370,3179,20.3,55.8,39,72.6,15.4,-1,-1,-1,-1,-1,-1,-1,-1,1491,733,2250,26,36.6,21,52.1,21.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,100,B,3748,6287,12.9,100,100,100,0,3019,1991,4047,17.4,60.2,47.2,73.2,11,-1,-1,-1,-1,-1,-1,-1,-1,2213,1321,3106,20.6,44.1,30.5,57.7,15.7,1211,610,1812,25.3,24.1,13.3,35,22.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,100,M,11790,11790,0,100,100,100,0,4314,3320,5309,11.8,36.6,28.2,45,11.8,563,220,905,31,4.8,1.9,7.7,31,3751,2804,4699,12.9,31.8,23.8,39.9,12.9,3314,2397,4230,14.1,28.1,20.3,35.9,14.1,4162,3144,5180,12.5,35.3,26.7,43.9,12.5,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,100,F,5277,5277,0,100,100,100,0,1974,1249,2698,18.7,37.4,23.7,51.1,18.7,-1,-1,-1,-1,-1,-1,-1,-1,1614,924,2304,21.8,30.6,17.5,43.7,21.8,1382,692,2071,25.5,26.2,13.1,39.3,25.5,1922,1089,2755,22.1,36.4,20.6,52.2,22.1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,74,B,6513,6513,0,100,100,100,0,2341,1687,2994,14.2,35.9,25.9,46,14.2,-1,-1,-1,-1,-1,-1,-1,-1,2138,1502,2773,15.2,32.8,23.1,42.6,15.2,1932,1320,2544,16.2,29.7,20.3,39.1,16.2,2240,1606,2874,14.5,34.4,24.7,44.1,14.5,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,74,M,6065,8004,7,100,100,100,0,2679,1786,3572,17,38.1,26.4,49.7,15.6,-1,-1,-1,-1,-1,-1,-1,-1,2445,1579,3312,18.1,34.8,23.4,46.1,16.7,2323,1456,3191,19,33,21.5,44.5,17.8,2032,1121,2943,22.9,28.9,16.6,41.2,21.7,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,65,74,F,3034,4426,9.5,100,100,100,0,1250,639,1861,24.9,33.5,17.6,49.4,24.2,-1,-1,-1,-1,-1,-1,-1,-1,1138,530,1747,27.3,30.5,14.7,46.3,26.4,1212,515,1909,29.3,32.5,15,50,27.4,1268,484,2052,31.6,34,13.7,54.3,30.4,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,75,100,B,2636,3973,10.3,100,100,100,0,1429,841,2018,21,43.3,26.9,59.6,19.3,-1,-1,-1,-1,-1,-1,-1,-1,1307,729,1885,22.5,39.6,23.5,55.7,20.8,1111,546,1677,26,33.6,17.9,49.4,23.9,764,272,1256,32.9,23.1,9.2,37.1,30.8,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,75,100,M,3785,5725,10.4,100,100,100,0,1635,961,2310,21,34.4,22.1,46.7,18.2,-1,-1,-1,-1,-1,-1,-1,-1,1306,697,1916,23.8,27.5,16.1,38.8,21.1,990,536,1444,23.4,20.8,11.5,30.1,22.8,2130,1351,2909,18.7,44.8,31.9,57.7,14.7,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 2, Nova Scotia",1202-C,75,100,F,851,2243,23,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,100,B,2540,3876,10.6,100,100,100,0,911,486,1337,23.8,28.4,15.9,40.9,22.4,-1,-1,-1,-1,-1,-1,-1,-1,831,424,1237,25,25.9,14,37.8,23.5,821,430,1212,24.3,25.6,14.4,36.8,22.4,1476,907,2045,19.7,46,32.2,59.8,15.3,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,100,M,90632,90632,0,100,100,100,0,47638,43043,52232,4.9,52.6,47.5,57.6,4.9,12110,9480,14741,11.1,13.4,10.5,16.3,11.1,35527,31134,39921,6.3,39.2,34.4,44,6.3,30862,26400,35324,7.4,34.1,29.1,39,7.4,12058,9675,14441,10.1,13.3,10.7,15.9,10.1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,100,F,44326,44326,0,100,100,100,0,22565,19351,25779,7.3,50.9,43.7,58.2,7.3,5063,3352,6774,17.2,11.4,7.6,15.3,17.2,17502,14331,20672,9.2,39.5,32.3,46.6,9.2,16104,13011,19197,9.8,36.3,29.4,43.3,9.8,5657,3760,7553,17.1,12.8,8.5,17,17.1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,19,B,46306,46306,0,100,100,100,0,25073,22037,28108,6.2,54.1,47.6,60.7,6.2,7047,5072,9022,14.3,15.2,11,19.5,14.3,18025,15118,20933,8.2,38.9,32.6,45.2,8.2,14758,11758,17758,10.4,31.9,25.4,38.3,10.4,6401,4669,8134,13.8,13.8,10.1,17.6,13.8,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,19,M,11803,11803,0,100,100,100,0,6130,4860,7400,10.6,51.9,41.2,62.7,10.6,1251,606,1896,26.3,10.6,5.1,16.1,26.3,4879,3689,6069,12.4,41.3,31.3,51.4,12.4,4900,3646,6153,13.1,41.5,30.9,52.1,13.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,19,F,6088,6088,0,100,100,100,0,3514,2646,4381,12.6,57.7,43.5,72,12.6,-1,-1,-1,-1,-1,-1,-1,-1,2516,1755,3278,15.4,41.3,28.8,53.8,15.4,2076,1245,2908,20.4,34.1,20.5,47.8,20.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,14,B,5715,5715,0,100,100,100,0,2616,1716,3517,17.6,45.8,30,61.5,17.6,-1,-1,-1,-1,-1,-1,-1,-1,2363,1443,3282,19.8,41.3,25.3,57.4,19.8,2823,1891,3756,16.9,49.4,33.1,65.7,16.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,14,M,2961,5476,15.2,100,100,100,0,3104,1950,4257,19,73.6,58.9,88.3,10.2,-1,-1,-1,-1,-1,-1,-1,-1,2807,1577,4038,22.4,66.5,49.6,83.5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,12,14,F,1498,2992,17,100,100,100,0,1669,926,2412,22.7,74.3,52.2,96.5,15.2,-1,-1,-1,-1,-1,-1,-1,-1,1458,751,2165,24.7,64.9,42,87.8,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,15,19,B,931,3015,26.9,100,100,100,0,1435,522,2347,32.5,72.7,50.7,94.7,15.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,15,19,M,6327,8842,8.5,100,100,100,0,3026,1965,4088,17.9,39.9,26.9,52.9,16.7,-1,-1,-1,-1,-1,-1,-1,-1,2072,1073,3071,24.6,27.3,15.3,39.3,22.4,3958,2751,5164,15.6,52.2,39.6,64.8,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,15,19,F,3096,4589,9.9,100,100,100,0,1845,1071,2619,21.4,48,29.7,66.3,19.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.5,11.2,43.9,30.3,1500,730,2270,26.2,39,21.1,57,23.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,34,B,2700,4784,14.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2458,1520,3395,19.5,65.7,47.7,83.6,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,34,M,17619,22301,6,100,100,100,0,12641,10038,15244,10.5,63.3,51.5,75.1,9.5,4988,3179,6797,18.5,25,16.3,33.7,17.8,7653,5492,9814,14.4,38.3,27.8,48.9,14.1,5926,3389,8464,21.8,29.7,18,41.4,20.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,34,F,8244,11441,8.3,100,100,100,0,5132,3036,7227,20.8,52.1,32.8,71.5,18.9,-1,-1,-1,-1,-1,-1,-1,-1,3675,1884,5467,24.9,37.3,20,54.7,23.7,4038,1987,6090,25.9,41,21.2,60.9,24.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,24,B,8412,11821,8.6,100,100,100,0,7509,5683,9335,12.4,74.2,61.9,86.6,8.5,3532,2091,4973,20.8,34.9,21.9,47.9,19,3978,2564,5391,18.1,39.3,26.8,51.8,16.2,1888,907,2869,26.5,18.7,9.1,28.3,26.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,24,M,4789,8039,12.9,100,100,100,0,3569,1818,5320,25,55.7,26.5,84.8,26.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,20,24,F,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,25,34,B,2111,4144,16.6,100,100,100,0,2126,1115,3136,24.2,68,45.9,90.1,16.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,25,34,M,10719,16373,10.6,100,100,100,0,9072,6768,11375,13,67,55.8,78.2,8.5,3578,1828,5327,24.9,26.4,15.8,37,20.5,5494,3793,7196,15.8,40.6,28.6,52.5,15.1,3784,2086,5482,22.9,27.9,17.4,38.5,19.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,25,34,F,4306,8807,17.5,100,100,100,0,3688,2077,5300,22.3,56.3,37.3,75.2,17.2,-1,-1,-1,-1,-1,-1,-1,-1,2648,1296,3999,26,40.4,22.1,58.7,23.1,2780,1011,4549,32.5,42.4,23,61.8,23.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,35,44,B,5096,8883,13.8,100,100,100,0,5384,3613,7154,16.8,77,61.4,92.6,10.3,2537,1143,3931,28,36.3,19.4,53.2,23.8,2846,1780,3913,19.1,40.7,27.4,54.1,16.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,35,44,M,12524,17206,8,100,100,100,0,9325,6872,11779,13.4,62.7,48.2,77.2,11.8,1856,772,2941,29.8,12.5,5.2,19.8,29.7,7469,5154,9785,15.8,50.2,36.4,64,14,5113,2592,7634,25.2,34.4,19.6,49.2,21.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,35,44,F,5725,8922,11.1,100,100,100,0,5038,3191,6886,18.7,68.8,51.1,86.5,13.1,-1,-1,-1,-1,-1,-1,-1,-1,4487,2543,6431,22.1,61.3,41.4,81.2,16.6,2221,926,3516,29.8,30.3,12.7,47.9,29.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,64,B,5837,9246,11.5,100,100,100,0,4287,2520,6054,21,56.8,34.1,79.6,20.5,-1,-1,-1,-1,-1,-1,-1,-1,2982,1493,4470,25.5,39.5,20.5,58.6,24.6,-1,-1,-1,-1,38.4,15.1,61.6,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,64,M,28714,28714,0,100,100,100,0,14833,12253,17412,8.9,51.7,42.7,60.6,8.9,3002,1733,4270,21.6,10.5,6,14.9,21.6,11831,9337,14325,10.8,41.2,32.5,49.9,10.8,9483,7005,11962,13.3,33,24.4,41.7,13.3,4398,2832,5964,18.2,15.3,9.9,20.8,18.2,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,64,F,14328,14328,0,100,100,100,0,6792,4818,8765,14.8,47.4,33.6,61.2,14.8,-1,-1,-1,-1,-1,-1,-1,-1,5497,3639,7356,17.2,38.4,25.4,51.3,17.2,5230,3242,7218,19.4,36.5,22.6,50.4,19.4,2306,1131,3481,26,16.1,7.9,24.3,26,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,54,B,14386,14386,0,100,100,100,0,8041,6512,9571,9.7,55.9,45.3,66.5,9.7,1707,755,2660,28.5,11.9,5.2,18.5,28.5,6334,4776,7892,12.5,44,33.2,54.9,12.5,4254,2923,5584,16,29.6,20.3,38.8,16,2092,1042,3141,25.6,14.5,7.2,21.8,25.6,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,54,M,12970,17665,7.8,100,100,100,0,7385,4961,9809,16.7,48.2,34.5,61.9,14.5,1871,768,2975,30.1,12.2,5.1,19.3,29.6,5513,3282,7745,20.6,36,22.7,49.2,18.8,5689,3428,7950,20.3,37.1,23.5,50.8,18.8,2244,1046,3442,27.2,14.6,6.6,22.7,27.9,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,45,54,F,5878,9523,12.1,100,100,100,0,3041,1173,4909,31.3,39.5,17.1,61.9,28.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3474,1589,5358,27.7,45.1,22.5,67.7,25.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,55,64,B,5999,9235,10.8,100,100,100,0,4344,2814,5874,18,57,43,71,12.5,-1,-1,-1,-1,-1,-1,-1,-1,3181,1723,4640,23.4,41.8,26.4,57.1,18.8,2215,1254,3176,22.1,29.1,16.5,41.7,22.1,-1,-1,-1,-1,13.9,4.8,23,33.3,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,55,64,M,11049,15744,8.9,100,100,100,0,7448,5489,9407,13.4,55.6,44.5,66.7,10.2,1130,446,1815,30.9,8.4,3.5,13.3,29.6,6318,4400,8236,15.5,47.2,35.3,59,12.8,3795,2346,5244,19.5,28.3,18.9,37.8,17,2154,935,3373,28.9,16.1,7.7,24.4,26.5,-1,-1,-1,-1,-1,-1,-1,-1
"Zone 3, Nova Scotia",1203-C,55,64,F,4805,8450,14,100,100,100,0,3751,2239,5262,20.6,56.6,41.7,71.5,13.5,-1,-1,-1,-1,-1,-1,-1,-1,3165,1751,4580,22.8,47.8,31.8,63.7,17,1756,781,2732,28.3,26.5,13.1,39.9,25.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
